cpg,beta,se,p,i2,p_het,details
cg24297835,-0.09334,0.0138,1.36E-11,,,
cg04914126,-0.26306,0.0389,1.36E-11,,,
cg13540341,0.13123,0.0194,1.36E-11,,,
cg05036750,-0.1746,0.0258,1.36E-11,,,
cg14200725,-0.1179,0.0174,1.37E-11,,,
cg23381646,0.14639,0.0217,1.37E-11,,,
cg01240823,-0.28011,0.0414,1.37E-11,,,
cg02785332,0.16394,0.0242,1.37E-11,,,
cg19587887,0.24199,0.0358,1.37E-11,,,
cg00422624,0.08885,0.0131,1.37E-11,,,
cg05838751,-0.15155,0.0224,1.37E-11,,,
cg11368502,0.10823,0.016,1.37E-11,,,
cg10042298,-0.25405,0.0376,1.38E-11,,,
cg26685998,0.26586,0.0393,1.38E-11,,,
cg19220923,-0.10389,0.0154,1.38E-11,,,
cg15102070,-0.0988,0.0146,1.38E-11,,,
cg22559013,-0.24314,0.036,1.38E-11,,,
cg07651048,0.13057,0.0193,1.38E-11,,,
cg16301894,-0.2059,0.0305,1.38E-11,,,
cg00492070,0.19244,0.0285,1.38E-11,,,
cg22442090,0.14103,0.0209,1.38E-11,,,
cg26588076,0.18059,0.0267,1.38E-11,,,
cg15278374,-0.19506,0.0289,1.39E-11,,,
cg11289941,0.22287,0.033,1.39E-11,,,
cg00070899,0.1718,0.0254,1.39E-11,,,
cg24530943,0.25843,0.0382,1.39E-11,,,
cg27631199,0.09576,0.0142,1.39E-11,,,
cg11612799,0.21059,0.0312,1.39E-11,,,
cg17436656,0.16239,0.024,1.39E-11,,,
cg27120543,-0.20354,0.0301,1.39E-11,,,
cg21313810,-0.26851,0.0397,1.39E-11,,,
cg03591954,-0.09535,0.0141,1.39E-11,,,
cg01412469,-0.17143,0.0254,1.40E-11,,,
cg03598313,0.25923,0.0384,1.40E-11,,,
cg08823767,0.19912,0.0295,1.40E-11,,,
cg00245850,-0.10736,0.0159,1.40E-11,,,
cg07164639,-0.18393,0.0272,1.40E-11,,,
cg13683534,0.1279,0.0189,1.40E-11,,,
cg07503408,0.20929,0.031,1.40E-11,,,
cg03664772,-0.11853,0.0175,1.41E-11,,,
cg20804163,-0.33819,0.0501,1.41E-11,,,
cg23311800,0.13245,0.0196,1.41E-11,,,
cg16793755,-0.2303,0.0341,1.41E-11,,,
cg22480558,-0.11018,0.0163,1.42E-11,,,
cg09334636,0.08532,0.0126,1.42E-11,,,
cg00425710,0.14809,0.0219,1.42E-11,,,
cg22699462,-0.33251,0.0492,1.42E-11,,,
cg22107147,0.12839,0.019,1.42E-11,,,
cg26771969,-0.20098,0.0297,1.42E-11,,,
cg04627863,0.11889,0.0176,1.42E-11,,,
cg16205897,-0.07293,0.0108,1.42E-11,,,
cg23336810,0.24959,0.0369,1.42E-11,,,
cg16579981,-0.2187,0.0324,1.42E-11,,,
cg26575450,0.17089,0.0253,1.42E-11,,,
cg18133072,-0.09556,0.0141,1.42E-11,,,
cg20533982,-0.22155,0.0328,1.43E-11,,,
cg22365132,0.16158,0.0239,1.43E-11,,,
cg19780352,0.2185,0.0323,1.43E-11,,,
cg04071964,-0.094,0.0139,1.43E-11,,,
cg02613300,-0.30061,0.0445,1.43E-11,,,
cg08900518,-0.10074,0.0149,1.43E-11,,,
cg14588448,0.20688,0.0306,1.43E-11,,,
cg02988698,-0.17944,0.0266,1.43E-11,,,
cg15976763,-0.12038,0.0178,1.44E-11,,,
cg13444151,0.26428,0.0391,1.44E-11,,,
cg03505117,0.07772,0.0115,1.44E-11,,,
cg10182151,-0.08341,0.0124,1.44E-11,,,
cg09709142,0.19596,0.029,1.44E-11,,,
cg06858263,-0.17671,0.0262,1.44E-11,,,
cg04911050,-0.0782,0.0116,1.44E-11,,,
cg22491111,0.20442,0.0303,1.44E-11,,,
cg21939836,0.14621,0.0216,1.44E-11,,,
cg15216078,0.19692,0.0292,1.45E-11,,,
cg06108323,0.11807,0.0175,1.45E-11,,,
cg26554547,-0.37936,0.0562,1.45E-11,,,
cg20481312,0.14073,0.0208,1.45E-11,,,
cg13290785,0.24092,0.0357,1.45E-11,,,
cg09365094,-0.19516,0.0289,1.45E-11,,,
cg05991388,-0.17536,0.026,1.46E-11,,,
cg10559803,0.21475,0.0318,1.46E-11,,,
cg24652679,-0.13922,0.0206,1.46E-11,,,
cg04112126,-0.19951,0.0295,1.46E-11,,,
cg08121652,0.13383,0.0198,1.46E-11,,,
cg12484738,-0.11892,0.0176,1.46E-11,,,
cg18543018,0.26804,0.0397,1.46E-11,,,
cg00808969,-0.09426,0.014,1.47E-11,,,
cg13352518,0.13881,0.0206,1.47E-11,,,
cg04921578,0.13788,0.0204,1.47E-11,,,
cg04580443,0.17362,0.0257,1.47E-11,,,
cg00741992,-0.11433,0.0169,1.47E-11,,,
cg26292910,-0.2616,0.0388,1.47E-11,,,
cg18253971,-0.10173,0.0151,1.47E-11,,,
cg11369862,0.15887,0.0235,1.48E-11,,,
cg06411137,-0.3778,0.056,1.48E-11,,,
cg06868098,-0.08018,0.0119,1.48E-11,,,
cg15410169,0.13538,0.0201,1.48E-11,,,
cg18652285,0.17548,0.026,1.48E-11,,,
cg09086037,0.22224,0.0329,1.48E-11,,,
cg11039241,-0.16442,0.0244,1.48E-11,,,
cg26038022,0.08314,0.0123,1.48E-11,,,
cg12138678,0.16414,0.0243,1.48E-11,,,
cg25558617,0.2993,0.0443,1.49E-11,,,
cg14835956,0.17002,0.0252,1.49E-11,,,
cg26381970,-0.21258,0.0315,1.49E-11,,,
cg23122901,0.16295,0.0241,1.49E-11,,,
cg13615367,-0.27086,0.0401,1.49E-11,,,
cg25737215,-0.10013,0.0148,1.49E-11,,,
cg04726091,-0.12095,0.0179,1.49E-11,,,
cg14581989,-0.31789,0.0471,1.49E-11,,,
cg18080604,-0.12681,0.0188,1.49E-11,,,
cg10839385,0.20124,0.0298,1.50E-11,,,
cg10044184,0.12311,0.0182,1.50E-11,,,
cg13511324,-0.07578,0.0112,1.50E-11,,,
cg08072716,-0.10595,0.0157,1.50E-11,,,
cg10902987,0.27888,0.0413,1.50E-11,,,
cg17200049,0.21387,0.0317,1.50E-11,,,
cg23395692,-0.06902,0.0102,1.50E-11,,,
cg24420432,-0.25928,0.0384,1.50E-11,,,
cg15332871,0.1323,0.0196,1.50E-11,,,
cg07077978,0.16726,0.0248,1.50E-11,,,
cg07434438,-0.26368,0.0391,1.50E-11,,,
cg10289177,-0.09308,0.0138,1.50E-11,,,
cg21235987,0.17926,0.0266,1.51E-11,,,
cg10207362,-0.17808,0.0264,1.51E-11,,,
cg17359975,0.23229,0.0344,1.51E-11,,,
cg13618529,0.22362,0.0331,1.51E-11,,,
cg15178578,-0.1706,0.0253,1.51E-11,,,
cg06393589,0.16546,0.0245,1.51E-11,,,
cg06417962,-0.11096,0.0164,1.51E-11,,,
cg24665113,-0.18557,0.0275,1.51E-11,,,
cg24168413,0.16709,0.0248,1.52E-11,,,
cg20237610,0.17656,0.0262,1.52E-11,,,
cg21269781,0.21974,0.0326,1.52E-11,,,
cg27454298,0.43847,0.065,1.52E-11,,,
cg13618979,0.08044,0.0119,1.52E-11,,,
cg22916586,-0.11815,0.0175,1.52E-11,,,
cg20929476,-0.1693,0.0251,1.52E-11,,,
cg14573411,0.26674,0.0395,1.52E-11,,,
cg08944026,-0.17141,0.0254,1.53E-11,,,
cg10827488,-0.15653,0.0232,1.53E-11,,,
cg18844163,-0.19619,0.0291,1.53E-11,,,
cg03597491,0.19973,0.0296,1.53E-11,,,
cg13209762,-0.20468,0.0303,1.53E-11,,,
cg09187598,-0.2559,0.0379,1.53E-11,,,
cg27416863,-0.50014,0.0742,1.53E-11,,,
cg21244461,-0.14887,0.0221,1.53E-11,,,
cg22014770,0.20323,0.0301,1.53E-11,,,
cg13761419,-0.25634,0.038,1.53E-11,,,
cg11114757,-0.16678,0.0247,1.53E-11,,,
cg06148264,0.14411,0.0214,1.54E-11,,,
cg13005636,0.15551,0.0231,1.54E-11,,,
cg15063322,0.07157,0.0106,1.54E-11,,,
cg26906217,-0.13787,0.0204,1.54E-11,,,
cg14282004,-0.13914,0.0206,1.54E-11,,,
cg27449489,-0.11413,0.0169,1.54E-11,,,
cg00277397,-0.07125,0.0106,1.55E-11,,,
cg26441904,0.18974,0.0281,1.55E-11,,,
cg02322969,0.35698,0.0529,1.55E-11,,,
cg25334575,0.29682,0.044,1.55E-11,,,
cg01410615,-0.17071,0.0253,1.55E-11,,,
cg02341559,0.1311,0.0194,1.55E-11,,,
cg11336860,0.27555,0.0409,1.55E-11,,,
cg25008858,0.14242,0.0211,1.56E-11,,,
cg09287190,0.29009,0.043,1.56E-11,,,
cg22484793,-0.12737,0.0189,1.56E-11,,,
cg13167443,-0.15502,0.023,1.56E-11,,,
cg02328221,-0.17901,0.0266,1.56E-11,,,
cg26266308,0.07904,0.0117,1.56E-11,,,
cg04635642,0.28328,0.042,1.56E-11,,,
cg18662507,-0.33156,0.0492,1.56E-11,,,
cg21881338,0.08297,0.0123,1.56E-11,,,
cg01408817,-0.14301,0.0212,1.57E-11,,,
cg12348588,0.30121,0.0447,1.57E-11,,,
cg04792034,-0.16554,0.0246,1.57E-11,,,
cg26003909,0.12297,0.0182,1.57E-11,,,
cg26787381,0.23786,0.0353,1.57E-11,,,
cg01229421,-0.1404,0.0208,1.57E-11,,,
cg14325025,-0.14248,0.0211,1.57E-11,,,
cg09757588,0.32031,0.0475,1.58E-11,,,
cg19443642,-0.0854,0.0127,1.58E-11,,,
cg10260044,-0.25973,0.0385,1.58E-11,,,
cg27522154,0.27549,0.0409,1.58E-11,,,
cg27125439,0.35939,0.0533,1.58E-11,,,
cg15419378,-0.3142,0.0466,1.58E-11,,,
cg25028308,-0.15456,0.0229,1.58E-11,,,
cg15804426,-0.32635,0.0484,1.59E-11,,,
cg03447135,-0.27087,0.0402,1.59E-11,,,
cg11780549,-0.10833,0.0161,1.59E-11,,,
cg17707274,-0.25583,0.038,1.59E-11,,,
cg14920061,0.10043,0.0149,1.59E-11,,,
cg13989664,-0.28805,0.0427,1.59E-11,,,
cg12581741,0.3104,0.0461,1.59E-11,,,
cg16314733,0.23321,0.0346,1.59E-11,,,
cg10703692,-0.13441,0.0199,1.59E-11,,,
cg25439479,-0.19249,0.0286,1.60E-11,,,
cg20761395,-0.10157,0.0151,1.60E-11,,,
cg27106909,-0.1068,0.0158,1.60E-11,,,
cg17397159,-0.20752,0.0308,1.60E-11,,,
cg16622517,-0.22968,0.0341,1.60E-11,,,
cg20188739,-0.18859,0.028,1.60E-11,,,
cg03880173,0.12734,0.0189,1.60E-11,,,
cg25654577,-0.35295,0.0524,1.60E-11,,,
cg21320573,-0.12068,0.0179,1.60E-11,,,
cg08363345,0.15532,0.0231,1.61E-11,,,
cg07313437,0.2331,0.0346,1.61E-11,,,
cg27478167,-0.13074,0.0194,1.61E-11,,,
cg19246018,-0.18448,0.0274,1.61E-11,,,
cg26950756,-0.31034,0.0461,1.61E-11,,,
cg22768487,-0.29224,0.0434,1.61E-11,,,
cg09878269,-0.27827,0.0413,1.61E-11,,,
cg12326965,-0.12006,0.0178,1.61E-11,,,
cg22117188,0.14162,0.021,1.62E-11,,,
cg00860712,0.12493,0.0185,1.62E-11,,,
cg16715953,0.17711,0.0263,1.62E-11,,,
cg24787138,-0.11165,0.0166,1.62E-11,,,
cg03715846,0.41031,0.0609,1.63E-11,,,
cg05263113,0.13743,0.0204,1.63E-11,,,
cg01089001,0.10187,0.0151,1.63E-11,,,
cg10029496,0.22569,0.0335,1.63E-11,,,
cg23015468,-0.11912,0.0177,1.63E-11,,,
cg09794680,-0.16384,0.0243,1.63E-11,,,
cg22631818,-0.1634,0.0243,1.63E-11,,,
cg09693811,0.18004,0.0267,1.63E-11,,,
cg09535072,0.17015,0.0253,1.63E-11,,,
cg03848004,0.08212,0.0122,1.64E-11,,,
cg15480336,-0.19785,0.0294,1.64E-11,,,
cg03523630,0.14819,0.022,1.64E-11,,,
cg06687091,0.18734,0.0278,1.64E-11,,,
cg07537523,0.14756,0.0219,1.64E-11,,,
cg07845648,0.08155,0.0121,1.64E-11,,,
cg25174412,-0.18685,0.0277,1.65E-11,,,
cg20576322,-0.17822,0.0265,1.65E-11,,,
cg06340516,0.21586,0.0321,1.65E-11,,,
cg13724732,0.13081,0.0194,1.65E-11,,,
cg20697044,-0.14815,0.022,1.65E-11,,,
cg12449813,0.20797,0.0309,1.66E-11,,,
cg24317827,0.24963,0.0371,1.66E-11,,,
cg17355865,0.2031,0.0302,1.66E-11,,,
cg02772099,-0.14561,0.0216,1.66E-11,,,
cg06353655,0.29957,0.0445,1.66E-11,,,
cg21915678,0.15029,0.0223,1.67E-11,,,
cg09150064,0.19124,0.0284,1.67E-11,,,
cg00963496,-0.21543,0.032,1.67E-11,,,
cg13621701,-0.14452,0.0215,1.67E-11,,,
cg11382529,0.08837,0.0131,1.67E-11,,,
cg20547155,-0.27526,0.0409,1.67E-11,,,
cg12256856,0.11819,0.0176,1.68E-11,,,
cg23124613,-0.33886,0.0503,1.68E-11,,,
cg04562138,-0.23054,0.0342,1.68E-11,,,
cg07792094,0.08182,0.0122,1.68E-11,,,
cg01199327,0.15065,0.0224,1.68E-11,,,
cg23751110,0.18667,0.0277,1.68E-11,,,
cg00242358,0.18841,0.028,1.68E-11,,,
cg01061980,-0.31202,0.0464,1.68E-11,,,
cg15768346,0.14923,0.0222,1.68E-11,,,
cg08934830,-0.24674,0.0367,1.68E-11,,,
cg02483462,-0.14808,0.022,1.68E-11,,,
cg13504346,-0.25596,0.038,1.68E-11,,,
cg07305369,-0.11366,0.0169,1.68E-11,,,
cg08204155,0.17753,0.0264,1.69E-11,,,
cg12497007,-0.07379,0.011,1.69E-11,,,
cg26520908,-0.1724,0.0256,1.69E-11,,,
cg25248415,-0.24136,0.0359,1.69E-11,,,
cg23010913,0.30957,0.046,1.69E-11,,,
cg22156456,-0.14877,0.0221,1.69E-11,,,
cg03719793,-0.34053,0.0506,1.69E-11,,,
cg16701767,-0.16044,0.0238,1.69E-11,,,
cg11970806,0.17334,0.0258,1.69E-11,,,
cg10532807,0.1146,0.017,1.70E-11,,,
cg12394201,0.1826,0.0271,1.70E-11,,,
cg23072823,-0.09842,0.0146,1.71E-11,,,
cg08572454,0.36507,0.0543,1.71E-11,,,
cg05426006,-0.2035,0.0302,1.71E-11,,,
cg00964446,-0.14803,0.022,1.71E-11,,,
cg16092834,-0.07345,0.0109,1.71E-11,,,
cg04931238,-0.20999,0.0312,1.71E-11,,,
cg14283602,-0.1039,0.0154,1.71E-11,,,
cg02736255,-0.17115,0.0254,1.71E-11,,,
cg09982314,0.22118,0.0329,1.71E-11,,,
cg22401939,0.19888,0.0296,1.71E-11,,,
cg16469419,-0.13011,0.0193,1.72E-11,,,
cg11124260,0.1355,0.0201,1.72E-11,,,
cg01930676,-0.14255,0.0212,1.72E-11,,,
cg25607383,-0.08806,0.0131,1.72E-11,,,
cg15090036,0.21251,0.0316,1.73E-11,,,
cg23048494,-0.12233,0.0182,1.73E-11,,,
cg22997177,0.22853,0.034,1.73E-11,,,
cg23647768,-0.12038,0.0179,1.73E-11,,,
cg16470140,0.24908,0.037,1.73E-11,,,
cg00903438,0.12721,0.0189,1.73E-11,,,
cg00518190,-0.17791,0.0264,1.73E-11,,,
cg21151541,0.09809,0.0146,1.73E-11,,,
cg14461547,0.18656,0.0277,1.73E-11,,,
cg09550041,-0.15808,0.0235,1.73E-11,,,
cg27534072,0.26467,0.0393,1.73E-11,,,
cg00900242,-0.1174,0.0175,1.74E-11,,,
cg21980394,-0.2621,0.039,1.74E-11,,,
cg26216433,-0.19247,0.0286,1.74E-11,,,
cg12091331,-0.17051,0.0253,1.74E-11,,,
cg17910564,0.2651,0.0394,1.74E-11,,,
cg12903530,-0.27057,0.0402,1.74E-11,,,
cg20144530,-0.13838,0.0206,1.74E-11,,,
cg26137219,-0.2119,0.0315,1.74E-11,,,
cg22834443,-0.27849,0.0414,1.74E-11,,,
cg12855547,-0.11128,0.0165,1.74E-11,,,
cg18173859,-0.09357,0.0139,1.74E-11,,,
cg27023360,0.17814,0.0265,1.74E-11,,,
cg15164708,0.14053,0.0209,1.75E-11,,,
cg12444166,-0.10943,0.0163,1.75E-11,,,
cg13212080,-0.17522,0.0261,1.75E-11,,,
cg07035022,-0.19199,0.0285,1.75E-11,,,
cg13726456,0.13989,0.0208,1.75E-11,,,
cg03018931,-0.21592,0.0321,1.76E-11,,,
cg20791007,0.13869,0.0206,1.76E-11,,,
cg11239489,-0.2935,0.0436,1.76E-11,,,
cg21985691,-0.12498,0.0186,1.76E-11,,,
cg13409439,-0.17129,0.0255,1.76E-11,,,
cg02911077,-0.09319,0.0139,1.76E-11,,,
cg03007772,0.123,0.0183,1.76E-11,,,
cg25034395,0.13111,0.0195,1.76E-11,,,
cg01675158,0.1951,0.029,1.76E-11,,,
cg05702218,0.1551,0.0231,1.76E-11,,,
cg04720348,0.12846,0.0191,1.77E-11,,,
cg05251952,-0.08436,0.0125,1.77E-11,,,
cg21598294,0.15137,0.0225,1.77E-11,,,
cg25418200,0.25453,0.0379,1.77E-11,,,
cg18470038,0.13222,0.0197,1.77E-11,,,
cg00567930,0.18437,0.0274,1.77E-11,,,
cg00948520,-0.202,0.03,1.77E-11,,,
cg04592560,-0.12978,0.0193,1.77E-11,,,
cg08300860,0.10467,0.0156,1.77E-11,,,
cg12636882,0.20995,0.0312,1.77E-11,,,
cg14685245,0.12262,0.0182,1.78E-11,,,
cg13047336,-0.11739,0.0175,1.78E-11,,,
cg19182423,-0.12758,0.019,1.78E-11,,,
cg15889847,0.13077,0.0195,1.78E-11,,,
cg10040131,0.10726,0.016,1.78E-11,,,
cg06499213,-0.11344,0.0169,1.78E-11,,,
cg17258703,0.28843,0.0429,1.78E-11,,,
cg08761535,-0.14984,0.0223,1.78E-11,,,
cg07048832,-0.1387,0.0206,1.78E-11,,,
cg09793866,0.13196,0.0196,1.78E-11,,,
cg07634706,-0.14107,0.021,1.79E-11,,,
cg23091159,0.17812,0.0265,1.79E-11,,,
cg16781880,-0.21147,0.0315,1.79E-11,,,
cg04401067,-0.21401,0.0318,1.79E-11,,,
cg09715009,-0.20089,0.0299,1.79E-11,,,
cg05413285,0.05805,0.0086,1.79E-11,,,
cg24776656,-0.1592,0.0237,1.79E-11,,,
cg20047561,0.25006,0.0372,1.79E-11,,,
cg25485392,0.1399,0.0208,1.80E-11,,,
cg05621843,0.1713,0.0255,1.80E-11,,,
cg18941614,-0.12985,0.0193,1.80E-11,,,
cg01053213,-0.15236,0.0227,1.80E-11,,,
cg00070383,0.13572,0.0202,1.80E-11,,,
cg13934301,-0.12503,0.0186,1.80E-11,,,
cg09588020,0.2219,0.033,1.81E-11,,,
cg21656251,-0.15703,0.0234,1.81E-11,,,
cg12552835,-0.22787,0.0339,1.81E-11,,,
cg19377250,-0.09566,0.0142,1.81E-11,,,
cg23845377,0.26522,0.0395,1.81E-11,,,
cg13363708,-0.14334,0.0213,1.81E-11,,,
cg04816013,0.17638,0.0262,1.81E-11,,,
cg24524702,0.08531,0.0127,1.81E-11,,,
cg21580016,-0.14601,0.0217,1.81E-11,,,
cg15932980,0.38453,0.0572,1.82E-11,,,
cg11516540,0.32963,0.0491,1.82E-11,,,
cg20518446,0.13713,0.0204,1.82E-11,,,
cg04843046,0.1858,0.0276,1.82E-11,,,
cg05272827,0.23953,0.0356,1.82E-11,,,
cg06637032,0.19821,0.0295,1.82E-11,,,
cg24596116,0.25856,0.0385,1.82E-11,,,
cg04723449,-0.20134,0.03,1.82E-11,,,
cg24260710,-0.10735,0.016,1.82E-11,,,
cg06262280,-0.13388,0.0199,1.82E-11,,,
cg17813891,0.0701,0.0104,1.82E-11,,,
cg06634862,0.14044,0.0209,1.83E-11,,,
cg07142723,-0.13306,0.0198,1.83E-11,,,
cg04980849,-0.20865,0.0311,1.83E-11,,,
cg06672008,-0.24996,0.0372,1.83E-11,,,
cg19321979,-0.19243,0.0286,1.83E-11,,,
cg17984022,-0.15391,0.0229,1.83E-11,,,
cg14893576,-0.25353,0.0377,1.84E-11,,,
cg11530289,-0.08208,0.0122,1.84E-11,,,
cg05441937,0.11161,0.0166,1.84E-11,,,
cg24146018,0.08258,0.0123,1.84E-11,,,
cg05361096,0.17823,0.0265,1.84E-11,,,
cg19336497,-0.1838,0.0274,1.84E-11,,,
cg02174252,-0.32697,0.0487,1.84E-11,,,
cg25214902,0.19123,0.0285,1.85E-11,,,
cg02529502,0.2086,0.0311,1.85E-11,,,
cg14549256,-0.0794,0.0118,1.85E-11,,,
cg01418162,-0.10651,0.0159,1.85E-11,,,
cg16790374,-0.34039,0.0507,1.85E-11,,,
cg23538773,0.12614,0.0188,1.85E-11,,,
cg22272840,0.06255,0.0093,1.86E-11,,,
cg12074221,0.14304,0.0213,1.86E-11,,,
cg07147033,-0.13355,0.0199,1.86E-11,,,
cg05617551,0.15894,0.0237,1.86E-11,,,
cg15453443,0.30845,0.0459,1.86E-11,,,
cg24043628,0.10078,0.015,1.86E-11,,,
cg27572510,0.15741,0.0234,1.86E-11,,,
cg14633820,0.22045,0.0328,1.86E-11,,,
cg11822642,-0.12987,0.0193,1.86E-11,,,
cg14666404,0.13174,0.0196,1.86E-11,,,
cg13314261,-0.13744,0.0205,1.87E-11,,,
cg10091408,-0.35114,0.0523,1.87E-11,,,
cg00192882,-0.2262,0.0337,1.88E-11,,,
cg14076239,-0.24846,0.037,1.88E-11,,,
cg20585500,-0.14105,0.021,1.89E-11,,,
cg16079716,-0.35405,0.0527,1.89E-11,,,
cg06784689,-0.30428,0.0453,1.89E-11,,,
cg20941758,-0.20894,0.0311,1.89E-11,,,
cg20821424,-0.15339,0.0228,1.89E-11,,,
cg19442470,-0.10697,0.0159,1.89E-11,,,
cg11847933,0.21956,0.0327,1.89E-11,,,
cg13743231,-0.16007,0.0238,1.89E-11,,,
cg06467207,-0.1263,0.0188,1.89E-11,,,
cg01011898,-0.1554,0.0231,1.89E-11,,,
cg06798887,0.14086,0.021,1.90E-11,,,
cg25699727,-0.13531,0.0202,1.90E-11,,,
cg03714916,-0.09255,0.0138,1.91E-11,,,
cg07799277,0.14688,0.0219,1.91E-11,,,
cg16958106,0.1101,0.0164,1.91E-11,,,
cg05905568,-0.20397,0.0304,1.91E-11,,,
cg25855768,-0.21017,0.0313,1.91E-11,,,
cg22678073,0.14874,0.0222,1.91E-11,,,
cg27382910,-0.13681,0.0204,1.92E-11,,,
cg01385959,-0.16524,0.0246,1.92E-11,,,
cg25694915,0.12248,0.0182,1.92E-11,,,
cg22954687,0.21156,0.0315,1.92E-11,,,
cg13920090,-0.17076,0.0254,1.92E-11,,,
cg24170085,-0.3294,0.0491,1.93E-11,,,
cg20352178,-0.09723,0.0145,1.93E-11,,,
cg13280108,0.36465,0.0543,1.94E-11,,,
cg07891288,-0.11873,0.0177,1.94E-11,,,
cg25507226,0.16673,0.0248,1.94E-11,,,
cg14499387,0.0742,0.0111,1.94E-11,,,
cg11244402,0.16207,0.0242,1.94E-11,,,
cg02481237,-0.35021,0.0522,1.94E-11,,,
cg14879279,-0.3419,0.051,1.94E-11,,,
cg15686782,0.20163,0.03,1.94E-11,,,
cg17360854,0.31542,0.047,1.94E-11,,,
cg09893100,0.11442,0.0171,1.94E-11,,,
cg24462656,-0.102,0.0152,1.94E-11,,,
cg07619656,-0.40119,0.0598,1.95E-11,,,
cg21243717,0.12226,0.0182,1.95E-11,,,
cg00000321,0.19354,0.0288,1.95E-11,,,
cg10665891,-0.2866,0.0427,1.95E-11,,,
cg10441497,0.15462,0.023,1.95E-11,,,
cg22902499,-0.34066,0.0508,1.95E-11,,,
cg24335751,0.26247,0.0391,1.95E-11,,,
cg07479843,-0.20766,0.031,1.96E-11,,,
cg23080199,-0.1903,0.0284,1.96E-11,,,
cg06748434,0.14488,0.0216,1.96E-11,,,
cg20061010,0.15167,0.0226,1.96E-11,,,
cg16449012,-0.17636,0.0263,1.96E-11,,,
cg16059991,-0.39587,0.059,1.96E-11,,,
cg25428177,-0.23246,0.0346,1.96E-11,,,
cg24628866,0.29327,0.0437,1.97E-11,,,
cg21529477,-0.18895,0.0282,1.97E-11,,,
cg04313735,0.1211,0.0181,1.97E-11,,,
cg19693494,-0.22284,0.0332,1.97E-11,,,
cg05005308,0.13664,0.0204,1.98E-11,,,
cg06470951,-0.11566,0.0172,1.98E-11,,,
cg14368473,-0.17614,0.0263,1.98E-11,,,
cg26541780,-0.24725,0.0369,1.98E-11,,,
cg00233420,-0.1835,0.0274,1.98E-11,,,
cg11865223,-0.16094,0.024,1.98E-11,,,
cg08464402,-0.1701,0.0254,1.98E-11,,,
cg24605325,-0.13958,0.0208,1.98E-11,,,
cg26343910,-0.12891,0.0192,1.98E-11,,,
cg18660987,0.12752,0.019,1.98E-11,,,
cg15443020,-0.09636,0.0144,1.98E-11,,,
cg20047489,0.36608,0.0546,1.99E-11,,,
cg12608727,-0.27815,0.0415,1.99E-11,,,
cg15980707,-0.14381,0.0214,1.99E-11,,,
cg14177418,0.17791,0.0265,1.99E-11,,,
cg13046608,-0.17142,0.0256,1.99E-11,,,
cg00719771,-0.16984,0.0253,1.99E-11,,,
cg23951190,-0.22067,0.0329,1.99E-11,,,
cg15099673,0.11289,0.0168,2.00E-11,,,
cg26222731,0.2222,0.0331,2.00E-11,,,
cg07947531,-0.23684,0.0353,2.00E-11,,,
cg22807681,0.15632,0.0233,2.00E-11,,,
cg21547371,0.19102,0.0285,2.00E-11,,,
cg22855274,0.06845,0.0102,2.00E-11,,,
cg15918732,0.11657,0.0174,2.00E-11,,,
cg13928417,0.1053,0.0157,2.01E-11,,,
cg02260430,-0.17139,0.0256,2.01E-11,,,
cg09015280,0.13262,0.0198,2.01E-11,,,
cg26257411,-0.08749,0.013,2.01E-11,,,
cg20149337,-0.26409,0.0394,2.01E-11,,,
cg27133959,0.07074,0.0106,2.01E-11,,,
cg19104095,0.27258,0.0407,2.02E-11,,,
cg04900941,-0.16151,0.0241,2.02E-11,,,
cg13215285,-0.25148,0.0375,2.02E-11,,,
cg07701307,-0.11513,0.0172,2.02E-11,,,
cg12313341,-0.25361,0.0378,2.03E-11,,,
cg07714812,0.21516,0.0321,2.03E-11,,,
cg03411579,0.12784,0.0191,2.03E-11,,,
cg08301518,0.1233,0.0184,2.03E-11,,,
cg24032414,0.11136,0.0166,2.03E-11,,,
cg15505860,-0.13247,0.0198,2.04E-11,,,
cg27085488,-0.24688,0.0368,2.04E-11,,,
cg09302031,-0.18046,0.0269,2.04E-11,,,
cg13981310,0.15079,0.0225,2.04E-11,,,
cg23731595,0.16798,0.0251,2.04E-11,,,
cg07686392,-0.25519,0.0381,2.04E-11,,,
cg25900085,0.25725,0.0384,2.04E-11,,,
cg12229151,0.14753,0.022,2.04E-11,,,
cg22443762,0.23801,0.0355,2.04E-11,,,
cg11153071,-0.28568,0.0426,2.05E-11,,,
cg24599943,-0.12468,0.0186,2.05E-11,,,
cg12552820,0.16252,0.0242,2.05E-11,,,
cg03325407,-0.26793,0.04,2.06E-11,,,
cg26674445,0.21775,0.0325,2.06E-11,,,
cg07022634,-0.09934,0.0148,2.06E-11,,,
cg06697057,-0.21861,0.0326,2.06E-11,,,
cg07864976,-0.24891,0.0371,2.06E-11,,,
cg19788250,0.26314,0.0393,2.06E-11,,,
cg03956820,0.12924,0.0193,2.06E-11,,,
cg26465405,0.13074,0.0195,2.06E-11,,,
cg05635923,-0.14698,0.0219,2.07E-11,,,
cg13630560,-0.24009,0.0358,2.07E-11,,,
cg20005742,-0.20368,0.0304,2.07E-11,,,
cg14684925,-0.39915,0.0596,2.07E-11,,,
cg04435828,0.18779,0.028,2.08E-11,,,
cg04646186,0.15638,0.0233,2.08E-11,,,
