cpg,beta,p
cg20966659,-0.246897486,0.000057436
cg02088673,-0.162098267,5.74449E-05
cg06006907,-0.254260668,5.74623E-05
cg25597894,0.154735975,5.74907E-05
cg04186471,-0.168643137,5.75176E-05
cg01858866,-0.309097288,5.75202E-05
cg01388260,-0.125636298,5.75455E-05
cg04793916,-0.13627923,0.000057555
cg19776877,-0.25490479,5.75592E-05
cg00504569,-0.255069382,0.000057563
cg18485596,0.339130087,5.75907E-05
cg02011520,-0.179191782,5.75947E-05
cg08680415,-0.43189093,5.76011E-05
cg22206745,-0.193604153,0.000057635
cg26450574,-0.226714431,5.76405E-05
cg09637172,-0.475625781,5.76425E-05
cg11073255,-0.180879701,5.77126E-05
cg20515846,-0.128570152,5.77507E-05
cg23500537,0.125159806,5.77534E-05
cg02656609,-0.324094502,5.77671E-05
cg01811325,0.153079583,5.77823E-05
cg17448481,-0.208488454,5.77844E-05
cg21855205,-0.145874641,5.78234E-05
cg05774915,0.146603149,5.78458E-05
cg07498624,0.164875411,5.78462E-05
cg15244049,0.138115927,5.78719E-05
cg12592815,-0.173509296,5.78947E-05
cg04496108,-0.264404143,5.79045E-05
cg20443357,-0.173729501,5.79135E-05
cg08839053,-0.190141737,5.79241E-05
cg25261328,0.137787773,5.79365E-05
cg18433086,-0.25077462,5.79403E-05
cg07462863,-0.410369435,0.000057968
cg01670876,-0.28756855,5.81271E-05
cg13756014,-0.377740832,5.81338E-05
cg02841912,-0.628410912,0.000058144
cg14113353,-0.239974356,0.000058197
cg26189303,-0.508929302,5.82146E-05
cg12109838,-0.261018223,5.82175E-05
cg24889693,-0.195386217,5.82177E-05
cg14348397,0.190389575,5.82193E-05
cg15225844,-0.313432696,5.82284E-05
cg10524582,-0.199898162,5.83412E-05
cg01044476,-0.255271777,5.83574E-05
cg22988346,-0.259321456,5.83592E-05
cg16494108,-0.13661837,5.83606E-05
cg05021643,0.280460656,5.83663E-05
cg01081303,-0.293985923,0.000058388
cg12432898,-0.12073202,5.84107E-05
cg02003183,0.288366034,5.84299E-05
cg17485530,-0.204937282,5.84379E-05
cg10096893,0.371668781,5.84497E-05
cg21252523,-0.132132479,0.000058463
cg00598235,-0.210268274,5.84656E-05
cg23036852,-0.249955055,5.84714E-05
cg23095383,-0.356133421,5.85135E-05
cg04498159,-0.069273028,5.85261E-05
cg16477744,-0.416881914,5.85279E-05
cg20412217,-0.180987565,5.85288E-05
cg08201152,-0.092963023,5.85628E-05
cg02512902,-0.456696965,5.85692E-05
cg10472395,-0.214118544,5.86164E-05
cg23143603,0.113535733,5.86286E-05
cg17504641,-0.223316949,5.86298E-05
cg19827923,-0.274577212,5.86324E-05
cg20297976,-0.248693401,0.000058691
cg05311383,-0.259687817,5.87025E-05
cg05125220,-0.21118527,5.87113E-05
cg00495658,-0.258963161,5.87126E-05
cg05384347,-0.214872475,5.87288E-05
cg10872967,-0.190960276,5.87512E-05
cg16378243,-0.117851619,5.87539E-05
cg16162122,-0.288177112,5.87557E-05
cg17877600,-0.182254676,5.87896E-05
cg04625975,-0.255056222,5.87979E-05
cg04236137,-0.262667285,5.88122E-05
cg10775844,-0.137421671,5.88716E-05
cg13043598,-0.213992275,5.88995E-05
cg25844471,-0.335311586,5.89056E-05
cg04484984,-0.236558696,5.89153E-05
cg09686443,0.218407688,5.89204E-05
cg10688297,-0.450487187,5.89568E-05
cg16536739,-0.290823884,5.89743E-05
cg07464250,-0.186060093,5.89998E-05
cg23669876,-0.293016957,0.000059027
cg02618061,0.233147274,0.000059028
cg13533069,-0.215787617,0.000059067
cg09897131,-0.380373671,5.91083E-05
cg04585787,-0.243103856,5.91428E-05
cg06649048,0.189752278,5.91512E-05
cg12802329,-0.30291431,5.91631E-05
cg21300382,-0.210504298,5.91945E-05
cg05714732,-0.638287128,0.000059213
cg11722249,-0.177803545,5.92278E-05
cg26736341,-0.316457153,5.92789E-05
cg17603206,0.108790123,5.92894E-05
cg14266999,-0.179130145,5.92918E-05
cg09183450,-0.338820331,5.93021E-05
cg05439368,-0.334965783,5.93051E-05
cg23024326,-0.232005679,5.93213E-05
cg13526973,-0.14873125,5.93626E-05
cg23786625,0.101167103,0.000059373
cg25881281,-0.279844479,5.93773E-05
cg01926051,0.081347438,5.93774E-05
cg22428027,-0.318147087,5.93809E-05
cg24408656,0.117914391,5.93901E-05
cg04958165,-0.34134583,5.94561E-05
cg23886009,-0.194560118,5.94718E-05
cg17469276,-0.37832399,5.94877E-05
cg26978976,-0.255583589,5.94891E-05
cg22380476,-0.242469982,5.94947E-05
cg04192862,-0.190843487,5.95498E-05
cg02128085,-0.230611254,5.95821E-05
cg12689055,-0.286228482,5.96002E-05
cg12431087,0.342414118,5.96118E-05
cg19642168,-0.229351454,5.96443E-05
cg22645201,-0.247058137,5.96876E-05
cg05568234,-0.116418255,5.96949E-05
cg12133425,-0.316135178,5.96968E-05
cg14004552,-0.2507929,5.97179E-05
cg16875235,-0.194951242,0.00005973
cg23117999,-0.178963957,5.97509E-05
cg20611371,-0.149080922,5.97704E-05
cg17612147,-0.115668962,5.97757E-05
cg17381377,0.127424753,5.97937E-05
cg01615815,-0.263048263,5.98432E-05
cg27006650,0.263168347,5.98756E-05
cg19577206,-0.149043747,5.98952E-05
cg01192051,-0.289217916,5.99233E-05
cg11701615,-0.201189146,5.99244E-05
cg24682512,-0.358889178,5.99713E-05
cg07150145,-0.111466068,5.99716E-05
cg06093152,-0.164217028,5.99752E-05
cg01104208,-0.141879766,5.99754E-05
cg08622934,-0.293490565,5.99877E-05
cg25609301,-0.246578076,5.99884E-05
cg22562591,0.182824551,0.000060012
cg13235825,-0.211876813,6.00189E-05
cg25436375,-0.199380168,6.00243E-05
cg27182159,-0.345752377,6.00408E-05
cg02927679,-0.464997082,6.00471E-05
cg17033166,0.179496364,6.01107E-05
cg08068820,0.194133153,6.01302E-05
cg21757951,0.129812896,6.01375E-05
cg13625816,-0.490044742,6.01935E-05
cg13488013,-0.291910552,6.02008E-05
cg11727383,0.332070387,6.02088E-05
cg26918041,-0.2182749,6.02253E-05
cg00510437,0.454696883,6.02764E-05
cg04054012,-0.14427298,6.03004E-05
cg13543106,-0.311396427,6.03062E-05
cg14894245,-0.235444041,0.000060314
cg09675604,-0.271529249,6.03737E-05
cg02780849,0.196392592,6.03982E-05
cg05124190,-0.291946133,6.04058E-05
cg12014818,0.345670415,6.04131E-05
cg03745160,-0.17594893,6.04616E-05
cg08749576,-0.425282155,6.04748E-05
cg04498801,-0.162277103,6.05504E-05
cg26659079,0.104938662,6.05571E-05
cg00524179,-0.24828511,6.05615E-05
cg14476852,-0.226227143,6.05655E-05
cg02293396,-0.215944505,0.00006057
cg11265041,-0.256052221,6.06042E-05
cg02650512,-0.453141456,6.06166E-05
cg27225923,-0.284231072,6.06201E-05
cg13523654,-0.398979433,6.06637E-05
cg26690592,-0.274062068,6.07198E-05
cg20287234,-0.457677793,6.08048E-05
cg13515856,-0.219181246,6.08707E-05
cg08455089,-0.405771804,6.08988E-05
cg10500084,-0.261158787,6.09044E-05
cg08105396,-0.185829212,6.09234E-05
cg25245192,-0.201982778,6.09239E-05
cg13071068,0.258183297,6.09284E-05
cg03935096,-0.344969218,6.09393E-05
cg09419102,-0.218977075,0.000060945
cg13938969,-0.119523959,6.09469E-05
cg10426084,-0.321692123,6.10431E-05
cg01062024,-0.375549542,0.000061048
cg13537646,-0.308330732,6.10734E-05
cg14005918,-0.411087146,6.10988E-05
cg23196129,0.236842836,6.11078E-05
cg22939113,-0.27001354,6.11649E-05
cg14565781,-0.262523393,0.000061191
cg02710015,0.282444524,6.12088E-05
cg04931184,-0.327426122,6.12335E-05
cg01657995,-0.559526567,0.000061322
cg04090022,-0.088917776,6.13814E-05
cg24385450,-0.172755679,6.13826E-05
cg05018034,-0.255109173,6.14676E-05
cg00548911,-0.175052918,6.15073E-05
cg17073169,-0.54166795,6.15377E-05
cg06323857,-0.136950203,6.15435E-05
cg10521450,-0.126582251,6.15454E-05
cg06525347,0.217078295,6.15514E-05
cg05098343,-0.373146417,6.15656E-05
cg13332123,-0.380585293,6.15657E-05
cg25493276,-0.21673929,6.15779E-05
cg01872024,0.149170338,6.16454E-05
cg02385710,-0.122048855,6.16505E-05
cg25408008,-0.32263952,6.16511E-05
cg02678476,-0.159784571,6.16599E-05
cg06720467,-0.216031098,6.16669E-05
cg15629311,-0.149714071,6.17476E-05
cg20214535,0.338861127,6.17768E-05
cg26390078,-0.234075918,6.18034E-05
cg24251850,-0.166712708,0.000061823
cg18084999,-0.381977962,6.18655E-05
cg20947377,0.1534785,6.18939E-05
cg22736624,-0.333391683,6.19099E-05
cg24018232,-0.207584441,6.19417E-05
cg09282085,-0.256728523,6.19654E-05
cg10236247,-0.310608502,0.000062009
cg00565412,-0.391407947,6.20199E-05
cg20883137,-0.236579332,6.20328E-05
cg16874347,-0.200143451,6.20427E-05
cg09999984,-0.291254478,6.20428E-05
cg04131799,-0.13245771,6.20569E-05
cg13223043,-0.137277089,6.20583E-05
cg13309513,-0.084425451,6.20584E-05
cg19131667,-0.304774967,6.20849E-05
cg01875784,0.102640941,6.20917E-05
cg25180759,-0.316620672,6.22019E-05
cg21390852,-0.268856605,6.22076E-05
cg22207405,-0.193668132,6.22241E-05
cg17206420,-0.167443288,6.22362E-05
cg09941713,0.2672515,6.22584E-05
cg24335155,-0.161925385,6.22796E-05
cg08214267,-0.195351086,6.23555E-05
cg19961649,-0.171430484,6.23555E-05
cg20417024,-0.384352196,6.23951E-05
cg13557534,-0.362822061,6.24014E-05
cg13674249,-0.348769008,6.24158E-05
cg02920150,-0.370809771,6.24251E-05
cg04625338,-0.298765643,0.000062433
cg26669717,-0.293638342,6.24404E-05
cg09994756,-0.249275832,6.24443E-05
cg02779592,-0.446824853,0.000062449
cg17970662,-0.303606912,6.24568E-05
cg10806639,0.394962854,6.24783E-05
cg25591260,-0.167380242,6.25084E-05
cg24247537,0.216820715,6.25124E-05
cg02127375,-0.428590253,6.25206E-05
cg26475911,0.516631616,6.25233E-05
cg08069675,-0.266908644,6.25784E-05
cg23655039,0.355309595,6.25979E-05
cg16991765,0.144286787,6.26221E-05
cg19350538,-0.081783097,6.26418E-05
cg12398921,-0.321052386,6.26762E-05
cg21306006,0.098850597,6.27113E-05
cg01208224,-0.202085431,6.27593E-05
cg01748970,-0.335917509,6.27735E-05
cg14484681,-0.369867701,6.27859E-05
cg21560191,-0.256699692,6.28289E-05
cg26572452,-0.33691987,6.28594E-05
cg00239419,-0.207338556,6.28842E-05
cg00917251,0.114327581,6.28847E-05
cg15363158,-0.14790426,6.28975E-05
cg07702751,-0.259760424,6.29057E-05
cg13439946,-0.353044771,6.29065E-05
cg02218324,0.253991569,6.29209E-05
cg15996397,-0.122240606,6.29317E-05
cg23160016,0.216089112,6.29398E-05
cg09131339,-0.289100026,6.30378E-05
cg27254338,-0.332329628,6.30737E-05
cg11001470,-0.219014437,6.30899E-05
cg04949041,-0.278261884,6.30925E-05
cg22911167,-0.290352058,6.31039E-05
cg12686055,-0.203869525,6.31249E-05
cg13856126,-0.199583364,6.31924E-05
cg08747889,0.14386764,6.32273E-05
cg17389813,-0.249446802,6.32376E-05
cg19853760,-0.192662288,6.32674E-05
cg06158650,0.117677728,0.000063279
cg03562528,-0.276941194,6.32907E-05
cg13779610,-0.187881771,6.33043E-05
cg04903916,-0.184782019,0.000063333
cg13919860,0.30369195,6.33431E-05
cg01910869,0.064260402,6.33649E-05
cg26596719,-0.182752382,6.33824E-05
cg06754496,-0.534512152,6.33863E-05
cg19981243,-0.168395154,6.34155E-05
cg13856340,0.289608088,6.34252E-05
cg17591816,-0.127029538,6.35157E-05
cg18051361,-0.308367857,6.35209E-05
cg12142424,-0.23269841,6.35419E-05
cg09492640,-0.398929036,6.36985E-05
cg26068677,-0.251433307,0.000063719
cg01169075,-0.204087955,6.37859E-05
cg02094983,-0.230896235,6.38563E-05
cg11419403,-0.143924836,6.38794E-05
cg02583484,-0.29241571,6.39347E-05
cg11737831,-0.205824147,6.39601E-05
cg00244001,-0.345671649,6.39811E-05
cg27305009,-0.389608723,6.39819E-05
cg19102955,-0.269107029,6.39905E-05
cg19614454,-0.354848092,6.40862E-05
cg19850370,-0.228990161,6.41115E-05
cg02152286,-0.325835405,6.41249E-05
cg07078958,-0.339787599,0.000064135
cg26395694,-0.239842719,6.41599E-05
cg04275695,0.097229634,6.42135E-05
cg11385249,-0.277744503,6.42318E-05
cg08417748,-0.228916645,6.42453E-05
cg05539265,-0.4170659,6.42682E-05
cg20301308,0.502516027,6.42955E-05
cg25722983,-0.237227697,6.43144E-05
cg11186850,-0.210743535,6.43538E-05
cg04331802,-0.30471572,0.000064414
cg19037167,0.16377023,6.44272E-05
cg27366280,-0.279531136,6.44291E-05
cg02481934,-0.224525333,6.44719E-05
cg18838148,-0.217320136,6.45261E-05
cg21534317,-0.166345131,6.45511E-05
cg03995361,-0.215395956,6.45691E-05
cg01835326,-0.295547747,0.000064578
cg23309843,-0.292048088,6.45918E-05
cg11972534,-0.259575729,6.46075E-05
cg05670953,-0.315344082,6.46167E-05
cg11399099,0.214431702,6.46374E-05
cg00377497,-0.202149173,6.47148E-05
cg09396032,-0.124563661,0.000064724
cg25341726,-0.127185528,6.47536E-05
cg13511576,-0.175955767,6.48668E-05
cg00947744,-0.200873158,0.0000649
cg17505852,-0.192308487,6.49107E-05
cg13224758,-0.305821659,6.49622E-05
cg02881127,-0.234968211,6.50069E-05
cg05704183,-0.148276502,6.50454E-05
cg23939610,-0.119837245,6.50566E-05
cg00508577,-0.212335344,6.50658E-05
cg17150663,-0.186451471,6.50941E-05
cg17942618,-0.102830821,6.51536E-05
cg20118822,-0.361928213,6.51636E-05
cg23399173,0.240684524,6.51776E-05
cg20020464,-0.278239101,6.51928E-05
cg03645984,-0.141685319,6.52031E-05
cg03447361,-0.23209578,6.52043E-05
cg13424923,0.268794668,6.52291E-05
cg15139008,-0.190740975,6.52456E-05
cg15818577,-0.259731962,6.52466E-05
cg00068102,-0.130171344,6.52707E-05
cg01644741,-0.428693671,6.52782E-05
cg02007288,-0.491272041,0.000065332
cg11339839,-0.223845472,6.53398E-05
cg06946543,0.303452543,6.53611E-05
cg16639195,-0.173426374,6.53957E-05
cg19813135,-0.24598689,6.54135E-05
cg04474366,-0.457873797,6.54302E-05
cg17892629,-0.272234948,6.54473E-05
cg09841488,0.193570925,6.54552E-05
cg21919857,0.122657876,6.54676E-05
cg14287565,-0.342335415,6.55709E-05
cg02543462,-0.312470316,6.55954E-05
cg13446110,-0.208498017,6.56118E-05
cg01618851,-0.18435368,6.56241E-05
cg21417259,-0.139273764,6.56482E-05
cg09425279,0.253701993,6.56605E-05
cg19766441,0.266954447,6.56841E-05
cg12790698,-0.106215571,6.57219E-05
cg07088427,-0.176406147,6.57615E-05
cg07853743,-0.144911864,0.000065807
cg00407062,-0.278306548,6.58288E-05
cg00898920,-0.27745597,6.58679E-05
cg01896229,-0.207025131,6.58798E-05
cg07050011,-0.198387365,0.000065908
cg07403610,-0.391955832,6.59527E-05
cg18122743,-0.279251644,6.59865E-05
cg22291974,-0.149911611,6.60278E-05
cg11211384,-0.235046998,6.60628E-05
cg03954045,-0.390144095,6.60733E-05
cg09076650,-0.249764056,6.61694E-05
cg23537415,-0.222783728,6.61949E-05
cg14443606,-0.226224639,6.62299E-05
cg09834049,-0.216311352,6.62322E-05
cg21045828,-0.328762224,6.62901E-05
cg11849673,-0.242493126,6.62984E-05
cg02660643,-0.303137751,6.63168E-05
cg15398255,-0.181731204,0.000066365
cg21028182,-0.23931082,6.63678E-05
cg26782833,-0.326722808,6.63763E-05
cg23859208,-0.179759381,6.63912E-05
cg15957797,-0.3746997,6.64134E-05
cg04100337,-0.252177772,6.64157E-05
cg16149943,-0.143004476,0.000066468
cg08834602,-0.239936251,6.65146E-05
cg11249313,0.071975208,6.65246E-05
cg03325407,-0.247358209,6.65542E-05
cg19824894,-0.296263588,0.000066611
cg02407308,-0.196789071,6.66319E-05
cg12594933,-0.347065796,6.66614E-05
cg04780380,-0.409098947,6.66824E-05
cg23324101,-0.151959574,6.67315E-05
cg17959416,-0.172059127,6.67753E-05
cg10805970,-0.242615001,6.68642E-05
cg25079847,-0.232972717,6.69119E-05
cg04962005,-0.284876635,6.69228E-05
cg09429700,-0.11726976,6.69817E-05
cg09164206,-0.127752549,6.69901E-05
cg02597894,-0.156714723,6.69975E-05
cg05885688,-0.462355185,0.000067012
cg23390762,-0.131832641,6.70637E-05
cg26089056,-0.22281402,6.71294E-05
cg19309079,-0.147204772,6.71545E-05
cg22928599,-0.223706309,0.000067196
cg18188653,-0.209351254,6.72083E-05
cg02697074,-0.085572951,6.72126E-05
cg06948937,-0.178859269,6.72152E-05
cg17163404,-0.336397788,6.72248E-05
cg19084053,-0.297792362,6.72556E-05
cg00479463,-0.45064717,6.72658E-05
cg01296927,-0.32934074,6.72952E-05
cg03360490,-0.09464521,6.73106E-05
cg13698883,-0.265492446,6.73674E-05
cg04550103,-0.291353134,6.73759E-05
cg13592931,0.177205698,6.73867E-05
cg08227583,-0.220325188,6.74455E-05
cg08985979,0.103949377,6.74463E-05
cg24874389,-0.161064245,6.74472E-05
cg25978090,-0.14600172,6.74615E-05
cg03514660,-0.233932552,6.74661E-05
cg13378643,-0.130942481,6.74792E-05
cg06649165,-0.195058342,6.74898E-05
cg18789918,0.345757777,6.75056E-05
cg21389743,0.235680391,6.75377E-05
cg00211609,-0.158339621,6.75472E-05
cg08500704,0.266059903,6.75683E-05
cg12150931,-0.148927422,6.75743E-05
cg25921518,-0.173129575,6.76358E-05
cg03706720,-0.257393657,6.76659E-05
cg11558731,0.122950307,6.76726E-05
cg10451089,-0.163067297,6.76809E-05
cg20728419,-0.240967519,6.76815E-05
cg19318450,-0.095375543,6.77411E-05
cg24727620,-0.071887742,0.000067743
cg15376155,-0.359513842,6.77978E-05
cg15858239,0.377196608,6.78236E-05
cg25756435,0.190597161,6.78386E-05
cg21206770,-0.180308124,6.78566E-05
cg26830958,-0.209019096,6.79167E-05
cg20752818,-0.110503283,6.79434E-05
cg10703619,-0.222791306,6.79503E-05
cg06287303,-0.195504127,6.79598E-05
cg08034505,-0.229426488,6.79733E-05
cg25987102,-0.16742587,6.79734E-05
cg17178922,-0.166244298,6.79821E-05
cg02322400,0.510349604,6.79921E-05
cg19136783,-0.240847212,6.80897E-05
cg18184218,-0.393275761,6.80949E-05
cg06904956,-0.14217129,6.81186E-05
cg18079925,-0.206079715,6.81345E-05
cg13785196,-0.255975469,6.81773E-05
cg25252598,-0.329061572,6.81793E-05
cg01626885,-0.336380931,6.81826E-05
cg03821384,-0.184039499,6.81868E-05
cg22005336,-0.184236328,0.00006824
cg00027650,-0.233895172,6.82501E-05
cg17178175,-0.138152062,6.83096E-05
cg16531342,-0.251114892,6.83174E-05
cg08858345,-0.243862588,6.83374E-05
cg26153353,-0.240862857,6.83775E-05
cg06506523,-0.248165486,6.83849E-05
cg09416959,-0.213204159,6.84357E-05
cg10378032,-0.375639441,6.84959E-05
cg13966005,-0.283603951,6.85018E-05
cg00063111,-0.2671113,6.85726E-05
cg16091741,-0.251655193,6.86033E-05
cg21910673,-0.210532396,6.86871E-05
cg20927425,-0.158873488,6.87416E-05
cg11398680,0.139403152,6.88022E-05
cg07862554,0.225359671,6.88348E-05
cg24929514,-0.181825328,6.88665E-05
cg13715820,-0.190334499,6.88962E-05
cg07477109,-0.26020389,6.89232E-05
cg23044087,-0.220207338,6.89579E-05
cg15172966,-0.19261057,6.89616E-05
cg16050028,-0.215190708,0.000069053
cg02211519,-0.248176722,6.90538E-05
cg05656442,-0.30246184,6.90651E-05
cg03573179,0.10450023,6.90685E-05
cg00787574,-0.209759997,6.90788E-05
cg05980727,-0.233976668,6.90877E-05
cg21363348,0.185127333,6.90886E-05
cg22916254,-0.219206196,6.91549E-05
cg00653387,0.17695672,6.91555E-05
cg00937359,-0.192448458,6.91881E-05
cg03545972,-0.244697307,6.91915E-05
cg07928232,-0.268417356,6.91973E-05
cg22591875,-0.275821243,6.92013E-05
cg02518216,0.23727803,6.92114E-05
cg13783444,-0.301266938,6.92152E-05
cg26848593,-0.075319776,6.92236E-05
cg15988287,-0.283070051,6.92274E-05
cg23813326,-0.196133844,6.92594E-05
cg05205351,-0.255828377,6.93266E-05
cg05335277,-0.419688307,6.93504E-05
cg00905101,-0.181890537,6.93672E-05
cg22766145,0.116709549,6.94524E-05
cg17875988,-0.308857037,6.94728E-05
cg22110922,-0.191050037,6.95001E-05
cg10480506,-0.20670897,6.95267E-05
cg22407942,-0.2709155,6.95562E-05
cg03200676,-0.08702546,6.95637E-05
cg09144608,-0.181623842,6.96107E-05
cg23184638,-0.154856053,6.96308E-05
cg00520380,0.155874828,6.96327E-05
cg24512303,-0.218375644,6.96384E-05
cg20094279,-0.263052732,6.96446E-05
cg14656180,-0.177830967,0.000069657
cg00288844,-0.242562651,6.96629E-05
cg07974890,-0.21088091,6.96696E-05
cg21054703,-0.224896672,6.96739E-05
cg20793897,-0.315921036,6.96924E-05
cg21499610,-0.276262334,6.96955E-05
cg08044713,-0.306199995,6.97643E-05
cg03401963,-0.148655663,6.97857E-05
cg02077237,-0.223617529,6.98079E-05
cg03044249,0.216418912,6.98235E-05
cg17063143,-0.135515291,6.98328E-05
cg09443388,-0.333866361,6.98737E-05
cg21019043,0.145094951,6.99548E-05
cg07106989,-0.123977555,7.00084E-05
cg21605341,0.131413899,7.00166E-05
cg00004089,-0.181478042,7.00267E-05
cg23280305,-0.264225786,7.00323E-05
cg13005002,-0.244679913,7.00555E-05
cg22570970,0.319705622,7.00621E-05
cg11161417,-0.272055029,7.00816E-05
cg06981541,-0.170722345,7.00817E-05
cg15902259,-0.158683106,7.01136E-05
cg25575937,-0.183464416,7.01312E-05
cg04785902,-0.21518963,7.01569E-05
cg00739155,-0.398441098,7.01815E-05
cg10327276,-0.176592215,7.02562E-05
cg00486022,-0.20670206,7.02712E-05
cg22026255,-0.204313524,7.02777E-05
cg23169051,-0.364774031,7.02954E-05
cg12666874,-0.181232265,0.000070313
cg08267072,-0.374854107,7.03634E-05
cg20642630,-0.285718224,7.04617E-05
cg26621491,-0.201598672,0.000070472
cg04665287,-0.301092184,0.000070479
cg13320146,-0.381418405,7.04846E-05
cg11794801,-0.195308926,7.05251E-05
cg05677249,-0.304032033,7.05432E-05
cg04741118,0.394338281,7.05472E-05
cg07034145,-0.520443618,7.05612E-05
cg18688062,-0.455260141,7.05849E-05
cg16547450,0.218422872,7.05919E-05
cg21671658,-0.177490744,7.06114E-05
cg19056664,-0.26748274,7.06212E-05
cg05607079,-0.231781565,0.000070627
cg12977548,-0.30974175,7.06358E-05
cg00364051,-0.08440302,7.06686E-05
cg02652579,-0.484710169,7.07424E-05
cg19242268,-0.167381754,0.000070853
cg22170177,0.089590798,7.08542E-05
cg14816917,-0.347965533,7.08583E-05
cg14413354,-0.336156714,7.08697E-05
cg26697065,-0.1969218,7.08728E-05
cg18842353,-0.390807404,7.08774E-05
cg26162657,-0.356380238,7.09092E-05
cg14306330,-0.175929159,7.09839E-05
cg24387800,-0.240572834,7.10197E-05
cg08850461,0.147043077,7.10585E-05
cg04002480,-0.190921275,7.10607E-05
cg12303215,0.221368752,7.10643E-05
cg16584290,-0.167320897,7.10659E-05
cg23156711,-0.291333329,7.11005E-05
cg16470760,-0.275124944,7.11189E-05
cg12152540,-0.362059846,7.11217E-05
cg15748555,-0.170213486,0.000071138
cg06845571,-0.066283264,7.11969E-05
cg20320656,-0.398430723,7.12114E-05
cg08855551,-0.232937081,7.12641E-05
cg09086201,0.270666069,7.12861E-05
cg15460584,-0.207975158,7.13065E-05
cg17797121,-0.107950996,7.13082E-05
cg01468567,-0.291578075,7.13606E-05
cg25474372,0.177492276,0.000071413
cg05494073,-0.191001894,0.000071433
cg05898092,-0.357136208,7.14445E-05
cg10990959,-0.205704603,7.14654E-05
cg08543028,-0.469852328,7.14665E-05
cg15054725,0.215831941,7.14835E-05
cg25429312,-0.148009198,7.15576E-05
cg21427902,-0.290816059,0.000071596
cg04864453,-0.260862864,7.16131E-05
cg24719086,-0.175924645,7.16244E-05
cg03620964,-0.219248702,7.16722E-05
cg14924131,-0.28734125,7.16789E-05
cg21555085,-0.249955325,7.16792E-05
cg16608498,-0.339800698,7.16971E-05
cg14020052,0.403953414,7.17095E-05
cg09740450,-0.487153952,7.17301E-05
cg24601424,-0.339519259,7.17647E-05
cg01197156,-0.135160183,7.17773E-05
cg13555689,-0.242533122,7.17964E-05
cg04914290,-0.257808692,7.18928E-05
cg05147143,-0.191502743,7.18976E-05
cg23668184,0.478670651,7.18985E-05
cg16992161,-0.176881086,0.000071901
cg08430813,-0.311018188,7.19031E-05
cg14284630,-0.300554221,0.000071956
cg22549408,-0.379061674,7.19836E-05
cg25194470,-0.131248498,0.000072005
cg25029264,0.340035948,7.20078E-05
cg26785702,-0.27946765,7.20128E-05
cg19216624,0.221770417,7.20609E-05
cg23713079,0.143745464,7.20765E-05
cg08029287,-0.187426456,7.20822E-05
cg23691006,-0.421180897,7.21202E-05
cg26681383,-0.254391828,7.21331E-05
cg20733739,-0.181263485,7.21545E-05
cg03909983,0.211074856,7.21711E-05
cg01604628,-0.260324989,7.22026E-05
cg21642988,-0.271593356,7.22132E-05
cg08539991,-0.366750609,7.22197E-05
cg22512633,-0.103731786,0.000072222
cg20001810,-0.286482603,7.22314E-05
cg23586595,0.393216987,7.22513E-05
cg15480305,-0.170440154,7.22891E-05
cg22960971,-0.184854161,7.22929E-05
cg12776756,-0.311394849,7.23038E-05
cg24530510,-0.188158659,7.23101E-05
cg24759599,-0.124373686,7.23596E-05
cg01942962,0.225318053,7.23612E-05
cg15726557,-0.3260323,7.23889E-05
cg13464448,0.183917277,7.23924E-05
cg25503381,-0.365128409,7.24131E-05
cg24226884,-0.23646987,7.24253E-05
cg07323399,-0.265020695,7.24627E-05
cg21505886,-0.296334126,7.24835E-05
cg03742763,-0.162419434,7.25063E-05
cg21429780,-0.404123582,7.25215E-05
cg13563132,-0.360626194,7.25852E-05
cg25614853,0.18413561,7.26135E-05
cg11486865,-0.451912908,7.26413E-05
cg05585379,-0.226693784,7.26868E-05
cg05114959,-0.168802236,7.27215E-05
cg11671115,-0.237896311,7.27493E-05
cg11942541,-0.10193042,0.000072784
cg00753748,-0.269537823,7.27864E-05
cg02825765,-0.244647697,7.28159E-05
cg25038311,-0.541543013,7.28307E-05
cg14374923,-0.163134573,0.000072839
cg09081517,-0.294967365,7.28502E-05
cg14007757,0.220246707,7.28564E-05
cg12555719,-0.226407409,7.28886E-05
cg05595134,-0.393002415,7.28901E-05
cg04837101,-0.193613944,7.28993E-05
cg18755643,-0.233117443,7.29193E-05
cg25367926,-0.123614798,7.29509E-05
cg07143479,-0.198957044,7.29799E-05
cg01205165,-0.184836861,7.29897E-05
cg04556349,-0.301337462,7.30028E-05
cg14328782,-0.094985132,7.30063E-05
cg19220607,-0.172328895,7.30117E-05
cg27510832,0.173357691,7.30176E-05
cg02331561,-0.146092247,7.30362E-05
cg16635550,-0.072032556,0.000073043
cg19948549,-0.312222027,7.30936E-05
cg23750514,-0.285238496,7.31096E-05
cg16754929,-0.289875084,7.31243E-05
cg19670885,-0.183260861,7.31273E-05
cg23919111,-0.4077519,7.31413E-05
cg03790891,-0.234209228,7.31534E-05
cg04226804,-0.218060494,7.31608E-05
cg14366598,-0.328129769,7.31775E-05
cg09044294,-0.227979595,7.31785E-05
cg20722469,-0.094174088,7.32322E-05
cg27377632,-0.146769295,7.32324E-05
cg26808167,-0.187454972,7.32566E-05
cg24082174,-0.495486939,7.32947E-05
cg06871560,0.281483413,7.33144E-05
cg26343258,0.203229842,7.33281E-05
