cpg,beta,p
cg27051231,-0.144512382,6.80482E-05
cg05364122,-0.297417278,6.80592E-05
cg12627870,0.190458872,6.80833E-05
cg24496645,-0.192307913,6.80846E-05
cg23963485,0.108619913,6.81196E-05
cg02366002,0.149977626,0.000068132
cg08898568,-0.256059055,6.81354E-05
cg23005387,0.093165964,6.81751E-05
cg00717678,0.107485169,6.81841E-05
cg15591678,-0.319880531,6.81882E-05
cg13820899,-0.176113263,6.82211E-05
cg04386405,0.140628519,6.82608E-05
cg23666278,0.217636435,6.83003E-05
cg27300238,0.197283948,6.83359E-05
cg04320404,0.14446678,6.83744E-05
cg06115741,-0.244419911,6.83986E-05
cg03932048,-0.268985409,0.000068429
cg06137032,-0.132398962,6.84699E-05
cg12661610,0.107983432,6.84725E-05
cg21764043,0.101454934,6.85009E-05
cg14839932,0.187500203,6.85543E-05
cg13810234,-0.266320698,6.85546E-05
cg04301800,-0.208226809,6.85628E-05
cg16098531,0.163410512,6.85736E-05
cg13818075,0.104269116,6.85803E-05
cg11724135,-0.548379674,6.86097E-05
cg14030359,0.185531616,6.86309E-05
cg08372212,0.237936796,6.86327E-05
cg07372520,0.114625104,0.000068641
cg04910677,-0.297732979,6.86632E-05
cg11244795,0.122848392,6.87057E-05
cg22903061,-0.27583119,6.87325E-05
cg08342023,-0.151496035,6.87348E-05
cg07961283,-0.396567993,6.87388E-05
cg24543166,-0.196963352,6.87538E-05
cg22873177,0.138913856,6.87546E-05
cg04593426,0.196234691,6.88792E-05
cg23346134,0.095013807,6.89802E-05
cg15916554,-0.163446718,6.90039E-05
cg01673284,-0.273329725,6.90214E-05
cg11704012,0.125308076,0.000069027
cg10995359,-0.192398102,0.000069035
cg27632959,0.095674315,6.90371E-05
cg26789365,0.097416943,6.90561E-05
cg00576121,0.129506542,6.90585E-05
cg03616195,-0.266322242,6.90601E-05
cg07002423,0.140520601,6.90628E-05
cg22448677,0.107982186,0.00006907
cg00672414,-0.128064427,6.90821E-05
cg05062178,0.129551317,0.000069106
cg09019477,-0.10799318,6.91222E-05
cg16909364,0.172266439,6.91297E-05
cg08852989,0.124756045,6.91349E-05
cg00834379,0.132761681,6.91357E-05
cg01049274,-0.289023065,6.91375E-05
cg16713687,0.130253331,0.000069156
cg07183316,0.152411825,6.91959E-05
cg13183998,0.286614026,6.92154E-05
cg07091958,0.182515461,6.92264E-05
cg18244708,0.118229814,6.92455E-05
cg25136353,-0.304070627,0.000069269
cg27301032,0.160069985,6.92969E-05
cg24769924,0.224606152,6.93074E-05
cg24334809,-0.351359349,6.93212E-05
cg04371779,0.122214823,6.93268E-05
cg16788014,0.121260985,6.93574E-05
cg02263426,0.06495674,6.93868E-05
cg10773064,0.102154762,6.93954E-05
cg06465196,-0.254224173,6.94257E-05
cg02868123,0.157069623,6.94276E-05
cg23355636,-0.104082226,6.94303E-05
cg25008346,0.255431047,6.94663E-05
cg23100370,0.209630098,6.94685E-05
cg18897025,-0.194476108,6.94729E-05
cg02676148,-0.174107483,6.95406E-05
cg08641155,-0.133420998,0.000069549
cg16351184,-0.172176039,6.96161E-05
cg25606624,0.14012142,6.96218E-05
cg03351307,0.148177878,6.96238E-05
cg04442746,0.127556142,6.96344E-05
cg10504480,-0.441510637,0.000069635
cg24682316,0.273762289,6.96378E-05
cg05897169,0.130336529,0.000069652
cg12866960,-0.231482906,6.96591E-05
cg04240950,0.118885094,6.96731E-05
cg21647220,0.140992643,6.96874E-05
cg20656566,-0.156316714,6.97254E-05
cg22199115,0.15514787,6.97465E-05
cg05306040,-0.246940103,6.97509E-05
cg16250856,-0.150396998,6.97559E-05
cg09718810,0.144480505,6.97668E-05
cg14445451,0.187575004,6.97711E-05
cg01970519,-0.292193146,6.97805E-05
cg01623438,-0.276195806,6.97978E-05
cg17930737,0.120491787,6.98102E-05
cg25446789,-0.16983874,6.99127E-05
cg16463564,-0.391149123,6.99799E-05
cg19744773,0.127042054,6.99928E-05
cg01137198,-0.246091226,6.99965E-05
cg09686236,-0.251989197,7.00209E-05
cg17830985,-0.369210334,7.00676E-05
cg13834453,0.141519378,7.00782E-05
cg12048031,0.127198883,7.01219E-05
cg03945577,0.153921064,7.01396E-05
cg04337628,-0.242280176,7.01527E-05
cg15448076,0.198713637,7.01712E-05
cg14554167,0.16306082,7.01776E-05
cg02019444,-0.237527324,7.01794E-05
cg15353031,0.166001535,7.01844E-05
cg07649744,0.121618689,7.01933E-05
cg26976108,0.108004033,7.01946E-05
cg17543885,-0.111190441,0.000070211
cg04543026,-0.159514824,7.02383E-05
cg04110283,0.102397116,7.02423E-05
cg19991941,-0.167830951,7.02466E-05
cg06295590,-0.14956576,7.02815E-05
cg25631022,0.294292319,0.000070316
cg00660765,-0.123195895,0.000070372
cg13927566,0.142760489,0.000070375
cg18438837,-0.257980873,7.03891E-05
cg24778130,-0.186242689,7.04347E-05
cg03632623,-0.132800108,7.04586E-05
cg06221470,0.269159517,7.04644E-05
cg04327763,-0.291526708,0.0000705
cg06892548,0.212375287,7.05082E-05
cg03715143,-0.154394219,7.05124E-05
cg01466825,0.126700352,0.000070519
cg26462457,0.134579011,7.05214E-05
cg16553435,-0.174120032,7.05262E-05
cg15063116,-0.300336381,7.05367E-05
cg20438951,0.123127034,7.05377E-05
cg24113439,-0.072538991,7.05613E-05
cg01303655,0.14296829,7.05796E-05
cg16532755,0.242188326,7.05879E-05
cg19936757,0.091625881,0.000070607
cg16993440,-0.402265637,7.06219E-05
cg18315380,-0.257837685,7.06654E-05
cg00987278,0.115206257,7.06665E-05
cg23889010,-0.215906653,7.07747E-05
cg22152050,0.145920023,7.07986E-05
cg02083259,-0.364585764,7.08431E-05
cg06330722,0.143723187,7.08591E-05
cg01098288,-0.111879163,7.08602E-05
cg19848683,0.148795045,7.08884E-05
cg01192900,-0.164794053,7.08942E-05
cg22652286,0.188825829,7.09147E-05
cg04613791,-0.185771021,7.09575E-05
cg06187843,0.236069368,7.09754E-05
cg20242427,-0.165344226,7.09813E-05
cg11040394,0.102895682,7.10126E-05
cg11510825,0.137876272,7.10206E-05
cg20558320,0.132580344,7.10245E-05
cg26979339,0.200479702,7.10601E-05
cg09163720,-0.275523395,0.00007108
cg05040584,0.267257054,7.10901E-05
cg14948912,-0.210508366,7.11109E-05
cg13136510,-0.145384886,0.000071179
cg16402415,-0.198025766,7.11913E-05
cg16280132,0.246281602,7.12029E-05
cg10216884,-0.160537583,0.000071206
cg11162888,0.13812192,7.12162E-05
cg08379586,0.122661475,7.12429E-05
cg27340480,-0.218546007,7.12464E-05
cg08131309,-0.186199296,7.12666E-05
cg01694818,-0.132003773,7.12697E-05
cg11308319,0.110503658,7.12814E-05
cg07554664,0.120360522,7.12896E-05
cg12741488,-0.23732982,7.13122E-05
cg00476814,0.195296379,7.13204E-05
cg08041523,-0.123149508,7.13293E-05
cg06616879,-0.105160595,7.13318E-05
cg00360718,0.104987162,0.00007134
cg09852008,0.122984906,7.13677E-05
cg09364756,0.187501092,7.14459E-05
cg27520170,0.152728058,7.15095E-05
cg15941164,0.162119043,7.15926E-05
cg22871375,-0.12199132,7.16127E-05
cg17385088,-0.215571989,7.16186E-05
cg07513392,-0.133499601,7.16373E-05
cg02596917,-0.109547787,7.16629E-05
cg12903171,0.197173979,7.16747E-05
cg17887936,-0.155352427,7.16955E-05
cg26306411,-0.309535164,7.17196E-05
cg27342087,0.135781118,7.17344E-05
cg00319359,0.232712318,7.17553E-05
cg08293367,-0.294381091,0.000071775
cg21489863,-0.284548966,7.17754E-05
cg21838979,-0.168178987,7.17794E-05
cg13372927,-0.29789052,7.17858E-05
cg04408488,0.13105454,7.17935E-05
cg06947913,0.207655694,7.18058E-05
cg05544840,-0.302197068,7.18908E-05
cg05907029,-0.148989957,7.18961E-05
cg07679348,-0.173084315,7.19048E-05
cg12283362,-0.106461573,7.19234E-05
cg06836181,0.112843578,0.000071925
cg15007156,-0.139046536,0.000071931
cg14220329,0.108742693,7.19351E-05
cg10951117,0.139243602,7.19419E-05
cg18764107,-0.289709448,7.19604E-05
cg25575688,0.300598717,7.19893E-05
cg00437985,-0.302696383,7.20222E-05
cg10825293,0.213992892,0.000072064
cg17638160,0.172457619,0.000072075
cg17656267,-0.21169286,7.20929E-05
cg25563642,0.125907548,7.20952E-05
cg14295842,0.209825872,7.20997E-05
cg14542207,-0.203855225,7.21067E-05
cg17093642,-0.188319182,7.21121E-05
cg00103783,-0.149570391,7.21342E-05
cg14121862,0.139381854,7.21471E-05
cg13909342,-0.187141638,7.21578E-05
cg18924493,0.172071682,7.21587E-05
cg20776543,-0.131772426,7.21671E-05
cg20651681,0.19424502,7.22122E-05
cg06757662,0.148485012,7.22124E-05
cg11634496,0.184625851,7.22412E-05
cg00072099,-0.249232193,0.000072254
cg09376537,-0.345355237,7.22771E-05
cg27268513,-0.265245688,7.22822E-05
cg04295549,0.101253705,7.23112E-05
cg06976634,-0.104013136,7.23429E-05
cg07378760,-0.199794953,7.23449E-05
cg26143326,-0.418308905,7.23529E-05
cg26999501,-0.192921721,0.000072353
cg20728639,-0.289826676,7.23739E-05
cg03371770,-0.443113517,7.23763E-05
cg14925722,-0.16575125,7.23905E-05
cg04568355,-0.300374591,7.24329E-05
cg06679990,0.143109642,7.24352E-05
cg08409113,0.259412426,7.24435E-05
cg24525763,0.133776919,7.24829E-05
cg04974599,-0.223908814,7.24865E-05
cg03326059,-0.337603102,7.25159E-05
cg06889442,-0.254611669,7.25269E-05
cg10782668,0.177571763,7.25283E-05
cg25336000,-0.168018257,7.25354E-05
cg26841507,0.149747632,7.26036E-05
cg25677709,0.117757754,7.26125E-05
cg19678067,0.183397127,7.26231E-05
cg21228157,-0.111067749,7.26347E-05
cg04005969,0.176089524,7.26409E-05
cg04733989,0.172272504,7.26841E-05
cg05359028,0.11595521,7.27284E-05
cg13675379,-0.101439854,7.27588E-05
cg02753834,0.140697453,7.27599E-05
cg14622782,0.151551575,0.00007276
cg24175777,-0.180772252,7.27615E-05
cg18788284,0.122418711,0.000072784
cg14338345,0.168074136,7.27944E-05
cg18738814,0.158659616,7.28856E-05
cg02481950,0.148174808,7.28871E-05
cg27318157,0.132617577,7.28961E-05
cg15292768,0.118755001,7.29339E-05
cg25236904,-0.330782921,7.29433E-05
cg20700152,0.20028793,7.29703E-05
cg25536137,0.158626682,7.29829E-05
cg00259404,-0.349709191,7.29889E-05
cg15937525,-0.14331523,7.29957E-05
cg12491115,0.148837506,7.29977E-05
cg13628532,0.149573238,7.30165E-05
cg07572930,0.109835983,7.30179E-05
cg03532040,0.125493949,7.30225E-05
cg20314038,-0.253977898,7.30373E-05
cg00551847,-0.157520013,7.30383E-05
cg08679013,0.090992331,7.30785E-05
cg03750736,-0.122222867,7.30788E-05
cg04835925,-0.067393603,7.30823E-05
cg14429345,-0.117803311,7.30826E-05
cg00893636,0.138681795,7.30995E-05
cg26873329,-0.198313025,7.31558E-05
cg01237677,-0.126758161,7.31568E-05
cg20594304,-0.130721303,7.31819E-05
cg08169020,0.10995778,7.31906E-05
cg22413938,0.130725794,7.31961E-05
cg23339165,-0.127632381,7.32099E-05
cg14166520,-0.13246205,0.000073211
cg16617518,0.178600025,7.32262E-05
cg26089280,-0.142808758,7.32476E-05
cg04378440,0.191194115,7.32569E-05
cg05907386,-0.217086484,7.32737E-05
cg21006031,0.145015231,0.000073293
cg26102295,-0.082774819,0.0000733
cg01186217,0.113141099,7.33098E-05
cg26357282,-0.142162321,7.33297E-05
cg27469199,-0.183302334,7.33483E-05
cg22033476,-0.19179992,7.33615E-05
cg15554631,0.141109624,7.33628E-05
cg22798257,0.181528983,7.34004E-05
cg24706023,-0.181235239,7.34038E-05
cg18298195,-0.139819402,7.34271E-05
cg13618516,-0.255799685,7.34602E-05
cg05768620,-0.155215069,7.34741E-05
cg00901766,0.148259795,7.35203E-05
cg08931847,-0.106824899,7.35535E-05
cg18777119,0.193805512,7.35708E-05
cg13617087,-0.119504245,7.36006E-05
cg05290481,-0.249650403,7.36188E-05
cg09501509,-0.143648676,7.36415E-05
cg02993943,-0.196878794,7.36695E-05
cg09851245,0.10404497,7.36927E-05
cg11759937,0.217122791,7.37033E-05
cg09133562,0.254434062,7.37036E-05
cg15617768,-0.263410272,7.37179E-05
cg05419061,-0.304447946,7.37264E-05
cg07098391,0.173068567,7.37286E-05
cg07946977,0.106351106,7.37657E-05
cg10998744,-0.214872897,7.37913E-05
cg09327250,-0.112150934,7.38585E-05
cg03420144,0.136537258,0.00007387
ch.4.138875280R,-0.188946297,7.38804E-05
cg05942825,-0.198670573,7.38828E-05
cg16513855,0.288523797,7.38921E-05
cg11430659,-0.409275474,7.38935E-05
cg15924577,0.190590503,7.39062E-05
cg14664759,0.156497849,7.39615E-05
cg04920649,0.165044568,7.39713E-05
cg02052762,-0.221136095,7.39887E-05
cg08815583,-0.119589419,7.40141E-05
cg14013804,-0.145507174,7.40289E-05
cg10141457,-0.299780093,0.000074036
cg04903089,-0.192117243,7.40554E-05
cg26957095,-0.238376363,7.40737E-05
cg00118363,-0.107584374,7.40847E-05
cg11756346,0.165539969,7.40909E-05
cg16803088,-0.230981394,7.40921E-05
cg04774096,-0.107005944,7.41169E-05
cg20194595,0.116625501,7.41252E-05
cg18513344,-0.122775694,7.41256E-05
cg16668180,0.142225196,7.41357E-05
cg14185122,0.146287573,7.42584E-05
cg24126592,-0.519975189,0.00007426
cg16617543,0.103504817,7.42618E-05
cg03436722,0.125979602,7.43072E-05
cg26223989,-0.206885306,7.43119E-05
cg05420166,0.106223139,0.000074324
cg13557411,-0.037107207,7.43246E-05
cg07395724,-0.084460922,7.43802E-05
cg03621504,-0.164571519,7.43913E-05
cg20490126,0.234912026,7.44013E-05
cg18520634,-0.173566727,7.44105E-05
cg05171480,-0.174866175,7.44589E-05
cg20239912,0.071498782,7.44779E-05
cg20359994,0.160386699,7.44915E-05
cg08130793,-0.110976693,7.44974E-05
cg11283860,-0.258968814,7.45055E-05
cg03621988,-0.405535668,7.45103E-05
cg11748936,-0.21992809,7.45125E-05
cg04927725,0.091075854,7.45367E-05
cg23490074,0.121973901,7.45536E-05
cg05539847,0.134421275,7.45576E-05
cg05160234,0.126284484,0.000074563
cg00747944,0.143797876,7.45639E-05
cg07787632,-0.16795059,7.45767E-05
cg19729672,0.252794813,7.46443E-05
cg21305834,0.212638583,7.46546E-05
cg14952920,-0.171010937,7.46695E-05
cg04149773,0.114190209,7.47007E-05
cg00522893,0.117066301,7.47196E-05
cg08873779,-0.23461387,7.47326E-05
cg05451838,0.121980015,7.47369E-05
cg11182893,-0.084088823,7.47528E-05
cg03684156,0.124251199,7.47587E-05
cg27468401,0.237743669,7.47925E-05
cg04831244,-0.183431862,7.48109E-05
cg27391396,0.141957537,7.48367E-05
cg07057177,-0.326893906,7.48554E-05
cg12713877,0.132091852,7.48658E-05
cg07592723,0.135644712,7.48685E-05
cg02056245,0.12864456,7.48739E-05
cg18497960,-0.113823186,7.48839E-05
cg21480680,0.140205249,7.48954E-05
cg04635736,0.128738502,7.49498E-05
cg26422018,0.095746483,7.49819E-05
cg26209516,-0.177631425,7.50011E-05
cg24397983,-0.168569125,0.000075014
cg03004497,-0.233250473,0.000075026
cg22866085,-0.241699983,7.50613E-05
cg08234927,0.173153287,7.50625E-05
cg15278699,-0.157012558,7.50793E-05
cg02107163,-0.278560199,7.50796E-05
cg13782388,0.111548889,7.50963E-05
cg22476645,-0.190021005,7.51392E-05
cg01885859,0.17207325,7.51613E-05
cg02290197,-0.158079165,7.51647E-05
cg04001935,0.216837389,7.51809E-05
cg03498173,0.143306645,7.51845E-05
cg24181213,-0.125871593,0.000075194
cg04884732,-0.179228744,7.51943E-05
cg13338022,-0.144318638,7.52053E-05
cg03900808,0.122608603,7.52057E-05
cg20751086,0.124941886,7.52078E-05
cg01494611,-0.056863107,7.52249E-05
cg07552707,-0.146231475,7.52916E-05
cg23927976,-0.275130156,7.53158E-05
cg15422307,0.133911353,7.53259E-05
cg04759335,0.168236659,7.53377E-05
cg12337575,-0.130322258,7.53384E-05
cg12526025,0.143568438,7.53803E-05
cg13390004,-0.20065131,7.55462E-05
cg19334030,0.151703218,0.000075573
cg11793631,0.182119056,7.55834E-05
cg05897504,0.16258787,7.56019E-05
cg24358047,0.073932746,7.56083E-05
cg14823287,-0.170197628,7.56342E-05
cg11462016,0.163337037,7.56361E-05
cg11979294,0.232950616,7.57263E-05
cg11944324,0.110056402,7.57475E-05
cg18765659,-0.209246159,7.57566E-05
cg09176995,-0.165649727,7.57739E-05
cg04831806,-0.133826254,7.57876E-05
cg02385791,-0.129235955,7.58363E-05
cg01190024,0.145461318,7.58712E-05
cg13163403,0.226835077,7.58765E-05
cg20081286,0.121464689,7.58817E-05
cg04571129,-0.113452607,7.58853E-05
cg09232937,0.165358625,7.58954E-05
cg09025960,-0.355348489,7.59064E-05
cg08495106,0.141673301,7.59128E-05
cg03029090,-0.184540598,7.59338E-05
cg00177923,0.112929331,7.59569E-05
cg10981736,0.213623188,7.59732E-05
cg09760081,0.078498938,7.59752E-05
cg10241117,-0.109268147,7.60053E-05
cg03359468,0.178283543,7.60166E-05
cg16116244,-0.411424904,7.60256E-05
cg26794902,-0.152078203,7.60595E-05
cg04256466,-0.182557001,7.60743E-05
cg13747899,-0.145333017,7.61009E-05
cg10932242,-0.291759186,0.000076177
cg14225868,0.152047661,7.61893E-05
cg01496491,0.09430231,7.61984E-05
cg27039118,-0.325806846,7.62048E-05
cg26336164,-0.258365321,7.62795E-05
cg00052665,0.135232869,7.63027E-05
cg16354296,-0.248676928,7.63115E-05
cg11220773,-0.267422587,7.63301E-05
cg00257455,0.13677783,7.63357E-05
cg22522066,-0.177740359,7.63415E-05
cg21084702,0.110219391,0.000076366
cg26193372,0.118452148,0.000076391
cg27525185,0.10721556,7.63932E-05
cg07867924,0.174317352,7.63994E-05
cg12315466,0.138910028,7.64029E-05
cg00990974,-0.160765787,7.64121E-05
cg24465118,-0.480757995,7.64345E-05
cg10149976,-0.167432416,7.64467E-05
cg03465891,0.120865445,7.64788E-05
cg22848150,0.179260185,0.000076495
cg09890930,0.125852999,7.65428E-05
cg06614697,-0.131802793,7.65503E-05
cg08303978,-0.330295385,7.65823E-05
cg16343924,0.133301808,0.000076599
cg16068727,-0.208052299,7.66035E-05
cg26586300,-0.195377338,7.66232E-05
cg08335583,-0.148610975,7.66372E-05
cg09213124,-0.109654086,7.66587E-05
cg13267298,-0.142349908,7.66593E-05
cg01942558,-0.210355314,7.66841E-05
cg21545849,-0.188405366,7.67092E-05
cg19666293,0.120249738,7.67096E-05
cg18064655,-0.162160311,7.67135E-05
cg21080336,-0.243971121,7.67146E-05
cg20634733,-0.288363608,7.67585E-05
cg12575429,-0.114593798,0.000076807
cg18780276,-0.142296794,7.68167E-05
cg06958535,0.208860723,7.68393E-05
cg25579774,-0.386498339,7.68694E-05
cg00980674,-0.151724398,7.68716E-05
cg26122012,-0.231710334,7.68923E-05
cg07061867,-0.271364666,7.68979E-05
cg20683765,-0.147929096,7.69037E-05
cg01929867,-0.130039652,7.69114E-05
cg27322556,-0.246035989,7.69152E-05
cg07629369,0.159429415,7.69349E-05
cg09215553,0.179540396,7.69539E-05
cg27448532,-0.182691186,7.69578E-05
cg13436085,-0.660604719,7.69958E-05
cg17130815,-0.172432616,7.70045E-05
cg13846358,0.108980389,7.70076E-05
cg00836091,0.125731458,7.70133E-05
cg19851038,0.134328021,7.70214E-05
cg04987855,0.180785724,7.70761E-05
cg10628818,-0.132598703,7.70956E-05
cg02383666,-0.211123274,7.71012E-05
cg21202452,0.130711588,0.000077137
cg12380319,0.166100698,7.71613E-05
cg13902498,0.155071636,7.71667E-05
cg02848101,0.122504084,7.72022E-05
cg25992874,-0.154601262,7.72763E-05
cg15721728,0.136411641,0.000077299
cg07781399,0.162972565,7.73103E-05
cg11167537,-0.200485317,7.73722E-05
cg00203461,-0.179127725,7.73886E-05
cg00095728,0.131916274,7.74038E-05
cg02741808,-0.211846109,7.74155E-05
cg11723077,-0.206787593,7.74614E-05
cg19047861,-0.232850561,7.75078E-05
cg27093403,-0.090701283,7.75231E-05
cg22604218,-0.23475051,7.75347E-05
cg17684850,0.092934693,7.75374E-05
cg18736279,0.134704744,7.75476E-05
cg12233786,-0.168358306,7.75705E-05
cg10606730,-0.13411985,7.76074E-05
cg18960216,0.115873287,7.76115E-05
cg16031711,0.161236672,7.76131E-05
cg06726081,-0.103812938,7.76194E-05
cg05103957,0.137864941,7.76436E-05
cg12884704,0.248190824,7.76597E-05
cg23119063,-0.217423405,7.76659E-05
cg07537147,-0.097907314,7.76812E-05
cg09400332,0.146657157,7.76971E-05
cg07699084,-0.110003719,7.77124E-05
ch.2.346154R,-0.151758924,7.77491E-05
cg14158363,0.129450698,7.77802E-05
cg16639138,-0.108704816,7.77818E-05
cg25493545,-0.244426053,7.78047E-05
cg17405058,-0.142843437,7.78171E-05
cg26193694,0.21605646,7.78186E-05
cg25344639,0.131583849,0.00007782
cg24500422,0.135001944,7.78332E-05
cg09308842,0.147681314,0.000077857
cg24967811,-0.208119531,7.78682E-05
cg24020650,-0.145151584,7.78714E-05
cg03316881,0.173168933,7.79158E-05
cg04618607,-0.151134632,7.79194E-05
cg25180342,0.116247341,7.79251E-05
cg14484688,0.119218666,7.79412E-05
cg14586472,-0.162862774,7.79772E-05
cg22972989,0.15471206,7.79904E-05
cg15554466,0.237323518,7.80098E-05
cg12564650,-0.259050929,7.80342E-05
cg00680003,0.193515107,7.80377E-05
cg00165394,0.093932659,7.80662E-05
cg11846112,-0.177398281,7.80994E-05
cg05704155,0.252579876,7.81526E-05
cg19393587,-0.098145183,7.81893E-05
cg05941890,-0.120708211,7.82076E-05
cg12856612,-0.235100955,7.82538E-05
cg24846573,-0.12038947,7.82571E-05
cg04800503,-0.277388036,7.82827E-05
cg10241809,-0.222963394,7.83063E-05
cg09507246,-0.140560116,7.83191E-05
cg21959619,-0.119413965,0.000078348
cg12743743,0.115682064,7.83528E-05
cg16598508,-0.211084447,7.84465E-05
cg05826823,0.076306303,7.84546E-05
cg14012059,0.139536711,7.84669E-05
cg27591117,0.171696102,7.84865E-05
cg18017926,0.115022943,7.85106E-05
cg20685554,-0.170310381,7.85224E-05
cg09649610,0.16792218,7.85403E-05
cg19764539,-0.219432602,7.85509E-05
cg01019876,-0.214609968,7.85639E-05
cg16888603,-0.065424202,7.85659E-05
cg25390979,0.137223425,7.85915E-05
cg13896604,0.114984151,7.85943E-05
cg00967405,-0.190982063,7.85955E-05
cg10587741,-0.144381301,7.86316E-05
cg22946219,0.22602282,7.86349E-05
cg18065318,0.28060913,7.87236E-05
cg16636114,0.148360534,7.87741E-05
cg04313758,-0.143655946,7.87847E-05
cg00926192,0.172110545,7.88226E-05
cg00909976,-0.325460585,7.88545E-05
cg22331666,0.210943402,7.88723E-05
cg10008710,-0.127603169,7.88735E-05
cg22112267,0.166314729,7.88945E-05
cg17465881,-0.2113771,7.89078E-05
cg12994587,-0.248378154,7.89094E-05
cg16606773,-0.453780168,0.000078913
cg08696890,0.155870399,7.89132E-05
cg21508023,-0.16796742,0.000078945
cg03473294,0.137978469,7.89481E-05
cg07047046,-0.401210998,7.89904E-05
cg09385630,0.165166167,7.90078E-05
cg03935055,0.155520806,7.90237E-05
cg17143462,0.109838389,7.90341E-05
cg22252245,-0.204121044,7.90625E-05
cg26196106,0.171314151,7.90843E-05
cg09818502,0.282110058,7.90877E-05
cg09693228,-0.180567629,7.90984E-05
cg07344492,-0.282765202,7.91089E-05
cg07516956,-0.233144602,7.91282E-05
cg17212073,-0.221493674,7.91403E-05
cg15810163,0.191799394,7.91545E-05
cg19920134,0.095266024,7.91719E-05
cg03244087,-0.233547229,7.92604E-05
cg09297334,0.136156714,7.92641E-05
cg13380562,-0.291617056,7.92675E-05
cg03991533,-0.151641059,7.92836E-05
cg11323020,-0.295648246,7.92934E-05
cg12793879,0.262292878,7.93364E-05
cg09606090,0.301549442,7.93681E-05
cg22960907,0.11886891,7.93714E-05
cg08969102,0.15095691,7.93766E-05
cg16677055,-0.116918245,7.94238E-05
cg00625110,-0.18082118,7.94711E-05
cg07623022,-0.578106122,0.000079491
cg14714057,-0.113179077,7.95159E-05
cg17318632,0.148682796,7.95205E-05
cg00980331,0.151863599,7.95612E-05
cg12176476,0.202738201,7.95639E-05
cg22882201,0.115012811,7.95655E-05
cg24435924,-0.17017386,7.95722E-05
cg02625745,-0.29297975,7.95849E-05
cg04958794,0.126709782,0.000079592
cg11814875,-0.351041357,7.96037E-05
cg20348000,0.191923012,7.96107E-05
cg06595176,-0.087724812,7.96446E-05
cg09577144,0.164108186,7.96469E-05
cg14365100,0.108204603,7.96483E-05
cg03895540,0.103904687,7.96983E-05
cg19949530,0.136255972,7.97331E-05
cg06673178,-0.306336893,7.98018E-05
cg25314902,0.127720182,7.98305E-05
cg07195941,0.166084717,7.98384E-05
cg24149930,-0.186337959,7.98542E-05
cg09176847,0.221595922,7.98658E-05
cg00169412,0.129635762,7.98908E-05
cg18381880,0.156285026,7.99183E-05
cg00993674,-0.190381938,7.99853E-05
cg23000808,0.193384323,7.99861E-05
cg13803976,0.138800132,8.00046E-05
cg14527441,-0.167719717,8.00395E-05
cg24546446,0.079117591,8.00406E-05
cg17305436,-0.234210589,8.00669E-05
cg05584919,0.111815151,8.00992E-05
cg24879273,0.148106231,8.01002E-05
cg07810106,-0.208519756,8.01162E-05
cg04159381,-0.188462575,8.01664E-05
cg07227049,-0.285354,8.01827E-05
cg06878726,0.102096736,8.01877E-05
cg00280761,-0.286461088,8.01885E-05
cg14275842,-0.220855455,8.02121E-05
cg21429500,-0.227170557,8.02128E-05
cg06924930,-0.169687479,8.02156E-05
cg15981195,0.112091062,0.00008023
cg23058673,0.139597091,8.02596E-05
cg04005334,0.090458693,8.02621E-05
cg19061982,0.127281117,8.02974E-05
cg13526518,0.117458726,8.03623E-05
cg13300202,-0.265431792,8.04164E-05
cg06762679,0.154902612,8.04169E-05
cg10879867,0.197720728,8.04558E-05
cg14503844,0.162542429,8.04619E-05
cg20357023,0.123965576,8.04883E-05
cg27541875,-0.1862878,8.04961E-05
cg21779231,0.135265004,8.05014E-05
cg18030943,0.136572995,8.05371E-05
cg07589991,0.098331514,8.05641E-05
cg04602207,-0.149776423,8.05738E-05
cg12417720,0.118990825,8.05833E-05
cg03733196,0.281687324,8.06116E-05
cg26896729,-0.146210458,8.06515E-05
cg21372200,-0.285348147,8.06611E-05
cg11053496,-0.287062094,8.06783E-05
cg15426956,0.123728455,8.06861E-05
cg26788215,-0.1153604,8.07011E-05
cg27289478,-0.382529288,0.000080708
cg12234762,-0.13785963,8.07464E-05
cg03209384,0.11133473,8.07644E-05
cg07849581,0.138407,8.08107E-05
cg01037108,-0.166140881,8.08171E-05
cg00672228,0.13885885,0.000080821
cg22537597,0.092818657,8.08238E-05
cg04316429,0.192450283,8.08448E-05
cg24436264,0.203837683,8.08456E-05
cg27629583,0.159852343,8.08894E-05
cg11947857,0.135557037,8.09173E-05
cg22678436,-0.060991681,8.09351E-05
cg16602147,-0.262494432,8.09362E-05
cg09988062,0.20019875,8.09416E-05
cg09351176,0.100136789,8.09552E-05
cg02767560,0.180767881,8.09596E-05
cg15326801,0.196215146,8.09602E-05
cg27557829,-0.115968137,8.09784E-05
cg26831962,0.121717825,8.09786E-05
cg23855986,0.132037698,8.09796E-05
cg02163400,0.257471583,8.09968E-05
cg07050831,-0.271234432,8.10302E-05
cg05281338,-0.217726039,8.10461E-05
cg00664418,-0.329111857,8.10518E-05
cg05841303,0.140980145,8.10821E-05
cg05670488,-0.37843865,8.10849E-05
cg01888767,-0.327905906,8.11062E-05
cg02008544,0.173476634,8.11119E-05
cg14539861,0.200262895,8.11213E-05
